CustomerID,churn_probability
5193-QLVZB,0.094
7114-AEOZE,0.0058
5522-NYKPB,0.0964
9957-YODKZ,0.7894
6518-KZXCB,0.018
2245-ADZFJ,0.0689
7776-QGYJC,0.0526
9313-QOLTZ,0.0597
4672-FOTSD,0.2866
9818-XQCUV,0.234
7338-ERIVA,0.0692
8259-NFJTV,0.0612
3223-DWFIO,0.5995
6968-GMKPR,0.2551
4751-ERMAN,0.0411
1436-ZMJAN,0.4696
3292-PBZEJ,0.6633
0799-DDIHE,0.0649
3070-FNFZQ,0.0035
2812-SFXMJ,0.1434
5014-WUQMG,0.0412
5312-TSZVC,0.0431
0993-OSGPT,0.0489
7108-DGVUU,0.2037
2782-JEEBU,0.1943
5127-BZENZ,0.0861
2720-FVBQP,0.1494
9906-NHHVC,0.0605
4522-XRWWI,0.0924
3766-EJLFL,0.0145
5939-SXWHM,0.0028
8152-UOBNY,0.2601
7351-KYHQH,0.435
7643-RCHXS,0.0022
8246-SHFGA,0.0763
0620-XEFWH,0.0419
6485-QXWWE,0.0037
7321-VGNKU,0.8272
5327-CNLUQ,0.1096
7552-KEYGT,0.0194
5816-JMLGY,0.0307
2927-QRRQV,0.327
6265-SXWBU,0.0268
7941-RCJOW,0.0093
6374-NTQLP,0.0097
2387-KDZQY,0.0621
3584-WKTTW,0.2841
3399-BMLVW,0.012
1971-DTCZB,0.0403
3374-PZLXD,0.0444
3813-DHBBB,0.0302
2812-REYAT,0.0394
6518-PPLMZ,0.0021
4939-KYYPY,0.1726
5930-GBIWP,0.0171
6022-KOUQO,0.193
2361-UPSND,0.0401
6035-RIIOM,0.1197
9504-DSHWM,0.1177
5035-BVCXS,0.412
6267-DCFFZ,0.6363
3533-UVMOM,0.0172
2439-LYPMQ,0.6491
1478-VPOAD,0.5613
9995-HOTOH,0.0515
2988-PLAHS,0.5066
1371-OJCEK,0.028
4999-IEZLT,0.0361
8883-ANODQ,0.0118
2351-RRBUE,0.0929
5980-BDHPY,0.0371
1498-DQNRX,0.0803
9469-WEJBT,0.4461
2581-VKIRT,0.0375
7426-WEIJX,0.0791
2851-MMUTZ,0.113
3307-TLCUD,0.2321
6625-FLENO,0.0103
2967-MXRAV,0.2481
8189-HBVRW,0.2231
4163-KIUHY,0.1192
3500-NSDOA,0.0222
1171-TYKUR,0.1043
3761-FLYZI,0.4672
1219-NNDDO,0.6336
8388-DMKAE,0.0234
4403-BWPAY,0.0845
9659-QEQSY,0.3579
5405-ZMYXQ,0.5827
1442-OKRJE,0.0266
4737-AQCPU,0.014
2808-CHTDM,0.0042
0793-TWELN,0.6961
3283-WCWXT,0.011
1060-ENTOF,0.1429
0999-QXNSA,0.2094
5451-MHQOF,0.0497
4836-WNFNO,0.0114
9225-BZLNZ,0.0491
0354-VXMJC,0.0026
4422-QVIJA,0.0758
9365-SRSZE,0.5063
8332-OSJDW,0.1126
4735-BJKOU,0.009
0274-JKUJR,0.117
5740-YHGTW,0.0558
8917-SZTTJ,0.0012
1696-MZVAU,0.1456
7359-WWYJV,0.0546
4906-ZHGPK,0.1308
3795-GWTRD,0.0161
1298-PHBTI,0.0113
6223-DHJGV,0.0307
6961-MJKBO,0.0095
8158-WPEZG,0.3117
4918-FYJNT,0.2772
0727-BNRLG,0.052
4854-CIDCF,0.6609
3280-MRDOF,0.0539
6435-SRWBJ,0.6766
9964-WBQDJ,0.0141
6303-KFWSL,0.1344
1702-CCFNJ,0.114
8932-CZHRQ,0.0363
0386-CWRGM,0.0015
5515-RUGKN,0.3558
0404-AHASP,0.0089
7279-NMVJC,0.0417
2081-VEYEH,0.7311
6407-UTSLV,0.7754
9060-HJJRW,0.1285
2587-YNLES,0.007
7398-SKNQZ,0.8841
5935-FCCNB,0.7396
1958-RNRKS,0.2834
5136-RGMZO,0.2529
8345-MVDYC,0.0169
8226-BXGES,0.103
9705-IOVQQ,0.0605
1015-OWJKI,0.2726
2040-XBAVJ,0.0096
8887-IPQNC,0.3977
8646-JCOMS,0.1657
1222-KJNZD,0.0148
0106-GHRQR,0.3442
3768-VHXQO,0.0104
8952-WCVCD,0.2372
2418-TPEUN,0.0022
3963-RYFNS,0.0591
8540-ZQGEA,0.0118
1320-REHCS,0.424
4137-JOPHL,0.0639
7801-CEDNV,0.0635
2057-BOYKM,0.0418
3658-QQJYD,0.0499
1803-BGNBD,0.2567
0134-XWXCE,0.0636
6950-TWMYB,0.0096
5848-FHRFC,0.0067
2243-FNMMI,0.068
2511-MORQY,0.0818
5356-KZCKT,0.0139
9470-XCCEM,0.1254
6519-CFDBX,0.578
3902-MIVLE,0.0166
0409-WTMPL,0.2477
8763-KIAFH,0.0632
3669-WHAFY,0.0843
3055-VTCGS,0.0381
3144-KMTWZ,0.3959
2007-QVGAW,0.002
5207-PLSTK,0.1613
2307-FYNNL,0.101
5605-XNWEN,0.0212
2155-AMQRX,0.1705
6181-AXXYF,0.0015
5091-HFAZW,0.7719
2519-LBNQL,0.3832
8623-ULFNQ,0.3165
1568-LJSZU,0.0333
7789-HKSBS,0.3558
7416-CKTEP,0.0132
2586-CWXVV,0.1885
2348-KCJLT,0.0557
8401-EMUWF,0.0361
4193-IBKSW,0.0021
5377-NDTOU,0.0197
2474-LCNUE,0.3829
0839-QNXME,0.012
3506-OVLKD,0.035
6650-VJONK,0.5802
2178-PMGCJ,0.335
7492-TAFJD,0.0953
2773-MADBQ,0.0324
6016-LVTJQ,0.0117
7860-KSUGX,0.0174
8966-KZXXA,0.0027
5149-QYTTU,0.0184
2070-XYMFH,0.4177
2085-BOJKI,0.4676
0817-HSUSE,0.7117
5442-PPTJY,0.0043
1927-QEWMY,0.0068
1663-MHLHE,0.2925
5663-QBGIS,0.1122
4450-MDZFX,0.0543
6701-DHKWQ,0.0344
7554-AKDQF,0.3489
0794-YVSGE,0.0011
5423-BHIXO,0.2316
6908-VVYHM,0.4635
2959-EEXWB,0.0671
1839-UMACK,0.038
3030-YDNRM,0.6589
7321-KKSDU,0.0052
3402-XRIUO,0.2106
8286-AFUYI,0.5092
8356-WUAOJ,0.7289
8058-DMYRU,0.4223
9350-ZXYJC,0.0684
8958-JPTRR,0.0486
6959-GQEGV,0.1862
3173-WSSUE,0.0015
1265-HVPZB,0.0429
4115-UMJFQ,0.0649
7369-TRPFD,0.0346
1098-KFQEC,0.0016
7190-XHTWJ,0.0238
3537-RYBHH,0.1659
5296-BFCYD,0.0024
9359-JANWS,0.0115
3279-DYZQM,0.001
0523-VNGTF,0.2115
9575-IWCAZ,0.1393
7105-MXJLL,0.1119
7064-FRRSW,0.3521
7940-UQQUG,0.042
3961-SXAXY,0.556
7010-BRBUU,0.0015
3566-HJGPK,0.5693
3062-ICYZQ,0.0912
9938-PRCVK,0.0018
0973-KYVNF,0.0224
5129-HHMZC,0.0352
9637-CDTKZ,0.0806
3946-JEWRQ,0.3798
7873-CVMAW,0.016
0463-WZZKO,0.251
4524-QCSSM,0.2241
5832-EXGTT,0.0365
2039-JONDJ,0.0473
7217-JYHOQ,0.0317
6695-FRVEC,0.0127
9894-QMIMJ,0.0661
8069-YQQAJ,0.319
1636-NTNCO,0.6363
3466-WAESX,0.2208
9281-PKKZE,0.4254
3638-VBZTA,0.0258
7459-IMVYU,0.0821
8563-OYMQY,0.4789
0754-EEBDC,0.0087
5777-ZPQNC,0.0726
1951-IEYXM,0.0347
3318-NMQXL,0.8262
1022-RKXDR,0.0461
2361-FJWNO,0.0529
2272-UOINI,0.3531
8232-UTFOZ,0.0056
3750-YHRYO,0.0981
6637-KYRCV,0.1902
5668-MEISB,0.0061
0129-QMPDR,0.0417
7188-CBBBA,0.2048
5356-CSVSQ,0.5343
3221-CJMSG,0.143
3219-JQRSL,0.03
2801-NISEI,0.1128
4623-ZKHLY,0.1536
6732-VAILE,0.0494
8201-AAXCB,0.0677
7696-CFTAT,0.002
1845-CSBRZ,0.1559
2123-VSCOT,0.0522
2018-QKYGT,0.5221
2792-VPPET,0.3133
7409-JURKQ,0.2955
3247-MHJKM,0.2726
1964-SVLEA,0.046
7297-DVYGA,0.0252
2239-CGBUZ,0.0439
0854-UYHZD,0.0052
7243-LCGGZ,0.2814
8267-KFGYD,0.1894
4890-VMUAV,0.0328
9261-WDCAF,0.4175
3764-MNMOI,0.0074
7442-YGZFK,0.649
8229-BUJHX,0.0011
7449-HVPIV,0.0943
5504-WSIUR,0.0989
8466-PZBLH,0.009
8735-IJJEG,0.26
0564-MUUQK,0.1491
0701-RFGFI,0.1439
0019-EFAEP,0.062
5619-PTMIK,0.1765
3737-XBQDD,0.424
5882-CMAZQ,0.1138
5846-QFDFI,0.0645
4445-KWOKW,0.0625
3511-APPBJ,0.2818
7967-HYCDE,0.417
2430-RRYUW,0.0272
3723-BFBGR,0.1719
5447-WZAFP,0.169
5110-CHOPY,0.0423
4425-OWHWB,0.0513
7892-QVYKW,0.2067
9675-ICXCT,0.0365
4703-MQYKT,0.0129
5692-ICXLW,0.4857
0602-DDUML,0.0136
2208-MPXIO,0.0029
1960-UYCNN,0.7027
3190-FZATL,0.0448
7336-RLLRH,0.1338
7710-JSYOA,0.0162
9885-MFVSU,0.0627
0607-MVMGC,0.1277
3365-SAIGS,0.5523
8022-BECSI,0.0299
9993-LHIEB,0.0121
0266-CLZKZ,0.0195
7020-OZKXZ,0.4193
3977-QCRSL,0.1472
0017-DINOC,0.0207
7639-OPLNG,0.0221
1492-QGCLU,0.0352
7328-OWMOM,0.0248
4418-LZMSV,0.0353
5155-AZQPB,0.0425
1087-GRUYI,0.0139
2546-KZAAT,0.0891
0181-RITDD,0.0063
5989-PGKJB,0.5383
8272-ONJLV,0.4029
1488-PBLJN,0.0122
0308-GIQJT,0.118
3778-FOAQW,0.0495
4452-ROHMO,0.0164
3090-LETTY,0.2362
5349-AZPEW,0.128
9720-JJJOR,0.0717
8100-HZZLJ,0.0638
8775-ERLNB,0.8816
8309-IEYJD,0.7466
7398-HPYZQ,0.027
3546-GHEAE,0.0241
7361-YPXFS,0.144
6557-BZXLQ,0.4059
2550-QHZGP,0.0573
7519-JTWQH,0.0827
2538-OIMXF,0.4499
8543-MSDMF,0.5727
1170-SASML,0.3172
4872-JCVCA,0.0255
5346-BZCHP,0.0012
2038-LLMLM,0.4626
1216-BGTSP,0.3033
4138-NAXED,0.2141
0744-BIKKF,0.016
7483-IQWIB,0.171
5248-KWLAR,0.0336
7996-MHXLW,0.01
7833-PKIHD,0.0821
7061-OVMIM,0.0501
5153-RTHKF,0.4438
1852-QSWCD,0.0029
4832-VRBMR,0.3014
9079-LWTFD,0.1647
3392-EHMNK,0.0087
5986-WWXDV,0.0226
3061-BCKYI,0.0841
7901-TBKJX,0.4835
7228-PAQPD,0.1123
7746-QYVCO,0.12
5804-HYIEZ,0.0921
9919-FZDED,0.0479
5934-TSSAU,0.0953
3486-KHMLI,0.0432
6784-XYJAE,0.0916
3933-DQPWX,0.0185
6661-EIPZC,0.0341
8957-THMOA,0.0029
2251-PYLPB,0.0176
5555-RNPGT,0.0685
1057-FOGLZ,0.0788
8087-LGYHQ,0.6796
4137-BTIKL,0.6885
2190-BCXEC,0.3528
6227-FBDXH,0.2225
2911-WDXMV,0.2787
7206-PQBBZ,0.6242
4547-FZJWE,0.0505
7422-WNBTY,0.5724
0842-IWYCP,0.0864
3521-HTQTV,0.0138
3744-ZBHON,0.2496
3373-DIUUN,0.0026
8383-SGHJU,0.0597
7607-QKKTJ,0.0464
7707-PYBBH,0.0648
8984-HPEMB,0.0662
4139-DETXS,0.0327
9779-DPNEJ,0.1577
9805-FILKB,0.0497
5793-YOLJN,0.0017
0673-IGUQO,0.281
4123-FCVCB,0.235
8819-IMISP,0.4262
8311-UEUAB,0.0695
5858-EAFCZ,0.462
1163-ONYEY,0.0362
5656-MJEFC,0.029
6082-OQFBA,0.0492
8974-OVACP,0.301
4010-YLMVT,0.3067
1379-FRVEB,0.4411
8612-GXIDD,0.0096
6288-CHQJB,0.0171
8160-HOWOX,0.5387
6648-INWPS,0.028
4223-BKEOR,0.0738
4079-VTGLK,0.1165
1763-WQFUK,0.3527
1391-UBDAR,0.4208
8894-JVDCV,0.1283
2023-VQFDL,0.1033
1345-GKDZZ,0.066
2014-MKGMH,0.351
5628-FCGYG,0.5792
2560-WBWXF,0.0117
0248-IPDFW,0.721
7978-DKUQH,0.5082
4335-UPJSI,0.0053
1784-EZDKJ,0.3183
9297-FVVDH,0.0498
8007-YYPWD,0.0332
7101-HRBLJ,0.0217
6635-CPNUN,0.4737
5453-YBTWV,0.0062
5039-LZRQT,0.0456
2931-VUVJN,0.1728
6418-PIQSP,0.0219
8220-OCUFY,0.0785
3995-WFCSM,0.5576
1895-QTKDO,0.4629
2038-OEQZH,0.664
1178-PZGAB,0.0458
2626-VEEWG,0.0016
2878-RMWXY,0.0772
1657-DYMBM,0.01
7311-MQJCH,0.1164
7375-WMVMT,0.0541
1136-XGEQU,0.1289
2530-FMFXO,0.0315
6844-DZKRF,0.4295
5970-GHJAW,0.0018
8879-XUAHX,0.1098
3689-MOZGR,0.2438
4195-PNGZS,0.0022
5003-XZWWO,0.0307
7622-FWGEW,0.0332
6922-NCEDI,0.0231
9891-NQDBD,0.0541
6131-IUNXN,0.0181
8548-AWOFC,0.1399
9798-DRYDS,0.1703
8532-UEFWH,0.0025
6296-DDOOR,0.1414
7951-VRDVK,0.0498
4815-YOSUK,0.0208
0380-NEAVX,0.2895
4365-MSDYN,0.2193
7036-TYDEC,0.0851
5802-ADBRC,0.2601
8076-FEZKJ,0.0448
5197-YPYBZ,0.0078
4312-GVYNH,0.0346
8495-LJDFO,0.2588
0839-JTCUD,0.0289
5494-WOZRZ,0.0263
1302-UHBDD,0.5324
2234-EOFPT,0.0208
8619-IJNDK,0.0102
8378-LKJAF,0.1536
1153-GNOLC,0.1903
3298-QEICA,0.047
0788-DXBFY,0.0459
3597-YASZG,0.1176
3496-LFSZU,0.6877
5242-UOWHD,0.0017
6479-SZPLM,0.0019
8097-VBQTZ,0.0593
4500-HKANN,0.0401
9917-KWRBE,0.1148
3420-ZDBMA,0.5585
2212-LYASK,0.1983
1393-IMKZG,0.8638
8069-RHUXK,0.0169
3398-GCPMU,0.0413
2908-WGAXL,0.0029
3378-AJRAO,0.0567
1013-QCWAM,0.5377
6050-FFXES,0.1047
0362-RAOQO,0.0101
9554-DFKIC,0.0355
5527-ACHSO,0.22
0829-DDVLK,0.0467
1399-UBQIU,0.4246
1813-JLKWR,0.022
0336-PIKEI,0.0146
7322-OCWHC,0.0515
9537-VHDTA,0.2792
4957-TIALW,0.0557
2054-PJOCK,0.0737
9150-HEPMB,0.0233
9030-QGZNL,0.0234
3126-WQMGH,0.2285
7176-WRTNX,0.06
5732-IKGQH,0.1905
9239-GZHZE,0.075
7205-BAIAD,0.0152
0093-EXYQL,0.4698
8064-RAVOH,0.4907
0219-QAERP,0.0381
9168-INPSZ,0.5343
0015-UOCOJ,0.3423
5334-AFQJB,0.0113
2754-SDJRD,0.6861
8963-JLGJT,0.1768
1465-LNTLJ,0.3755
2135-DQWAQ,0.5818
4056-QHXHZ,0.0102
7401-JIXNM,0.0331
9339-FIIJL,0.0325
4706-DGAHW,0.5683
6670-MFRPK,0.0145
6177-PEVRA,0.011
4813-HQMGZ,0.7758
7579-KKLOE,0.0339
8402-EIVQS,0.1687
4947-DSMXK,0.1932
7245-NIIWQ,0.7141
0002-ORFBO,0.2112
3324-OIRTO,0.0278
5414-OFQCB,0.0697
4967-WPNCF,0.0286
8552-OBVRU,0.0832
8499-BRXTD,0.0357
9154-QDGTH,0.0621
8197-BFWVU,0.0376
2577-GVSIL,0.2031
9367-OIUXP,0.1553
6770-UAYGJ,0.0023
6463-HHXJR,0.0084
7928-VJYAB,0.2187
1187-WILMM,0.0325
9776-OJUZI,0.2968
1306-RPWXZ,0.0039
3097-PYWXL,0.0817
2266-SJNAT,0.1584
0869-PAPRP,0.5226
4238-JSSWH,0.5566
2972-YDYUW,0.1418
1104-FEJAM,0.0798
2809-ILCYT,0.0964
5499-ECUTN,0.0922
4981-FLTMF,0.011
9121-PHQSR,0.6565
3113-IWHLC,0.2974
4277-BWBML,0.0013
0234-TEVTT,0.0144
4304-TSPVK,0.0611
1552-AAGRX,0.3183
2637-FKFSY,0.5003
9796-MVYXX,0.0398
7874-ECPQJ,0.135
0020-INWCK,0.0132
7089-RKVSZ,0.1152
2683-JXWQQ,0.0191
9548-ZMVTX,0.0075
8739-XNIKG,0.7724
9755-JHNMN,0.0093
3981-QSVQI,0.1552
2789-HQBOU,0.7758
9424-CMPOG,0.005
5067-WJEUN,0.0025
3450-WXOAT,0.1095
9251-WNSOD,0.0553
6974-DAFLI,0.0355
2616-UUTFK,0.2876
7064-JHXCE,0.0015
7989-AWGEH,0.0472
4373-VVHQL,0.6296
4559-UWIHT,0.6573
7268-IGMFD,0.4007
6650-BWFRT,0.0721
9570-KYEUA,0.0316
6993-YGFJV,0.0887
2712-SYWAY,0.5413
0730-BGQGF,0.0031
5498-IBWPI,0.0069
9101-NTIXF,0.2338
0013-SMEOE,0.0627
9314-QDMDW,0.2245
9308-ANMVE,0.0543
3413-DHLPB,0.0993
7649-PHJVR,0.0505
6114-TCFID,0.0544
3787-TRIAL,0.1052
2573-GYRUU,0.4747
5156-UMKOW,0.2798
1247-QBVSH,0.0163
6734-GMPVK,0.7416
9822-OAOVB,0.7102
6161-ERDGD,0.0129
1226-JZNKR,0.1232
7318-EIVKO,0.5215
3771-PZOBW,0.5074
8231-BSWXX,0.1053
6486-LHTMA,0.5158
4083-BFNYK,0.2131
7389-KBFIT,0.257
7176-WIONM,0.6429
5141-ZUVBH,0.2201
1089-HDMKP,0.1279
7623-HKYRK,0.0628
0310-SUCIN,0.0635
5197-PYEPU,0.0454
6619-RPLQZ,0.0015
3275-RHRNE,0.0358
3503-TYDAY,0.369
6901-GOGZG,0.0151
7021-XSNYE,0.0163
9621-OUPYD,0.0725
8982-NHAVY,0.3863
4307-KWMXE,0.2794
0141-YEAYS,0.4213
2450-ZKEED,0.0861
3694-DELSO,0.1344
3893-JRNFS,0.1713
9603-OAIHC,0.8304
1133-KXCGE,0.0377
0142-GVYSN,0.1135
1049-FYSYG,0.3905
8406-LNMHF,0.1089
1821-BUCWY,0.0211
0023-UYUPN,0.0551
8314-DPQHL,0.1296
1465-WCZVT,0.0448
9481-SFCQY,0.1998
6360-SVNWV,0.2656
0567-GGCAC,0.2401
8884-MRNSU,0.0768
2171-UDMFD,0.0172
9050-IKDZA,0.6889
9802-CAQUT,0.0109
0187-WZNAB,0.0439
1475-VWVDO,0.5691
1357-MVDOZ,0.0879
7602-MVRMB,0.0127
1197-BVMVG,0.7643
5406-KGRMX,0.01
5968-HYJRZ,0.0021
5198-EFNBM,0.2775
7516-GMHUV,0.1463
7140-ADSMJ,0.1484
2230-XTUWL,0.0016
7706-YLMQA,0.0139
2585-KTFRE,0.3126
7994-UYIVZ,0.7535
7717-BICXI,0.0012
6559-RAKOZ,0.0753
4716-MRVEN,0.0294
2143-LJULT,0.0172
3200-MNQTF,0.012
6164-HXUGH,0.0333
5630-IXDXV,0.4805
0320-DWVTU,0.0242
9135-MGVPY,0.0234
1212-GLHMD,0.6216
7878-JGDKK,0.2945
1088-AUUZZ,0.0041
6614-YWYSC,0.017
9588-OZDMQ,0.6747
6476-EPYZR,0.0238
1174-FGIFN,0.0999
6620-HVDUJ,0.0699
1032-MAELW,0.0154
7641-TQFHN,0.0408
1552-TKMXS,0.0621
8622-ZLFKO,0.7966
6188-UXBBR,0.0458
2333-KWEWW,0.0157
5702-SKUOB,0.2411
1134-YWTYF,0.2133
6061-GWWAV,0.0249
0679-TDGAK,0.0125
6585-WCEWR,0.0015
9067-YGSCA,0.0186
9067-SQTNS,0.0046
1776-SPBWV,0.0092
8735-SDUFN,0.013
9668-PUGNU,0.0207
9405-GPBBG,0.0816
1926-QUZNN,0.0168
7016-NVRIC,0.2024
5829-NVSQN,0.1166
9565-AXSMR,0.0014
8869-LIHMK,0.062
0447-RXSGD,0.5331
4927-WWOOZ,0.9079
5788-YPOEG,0.0043
0661-KBKPA,0.0223
9081-WWXKP,0.0019
0784-ZQJZX,0.0027
3133-PZNSR,0.0081
0722-SVSFK,0.6759
3612-YVGSJ,0.0198
9825-YCXWZ,0.2411
5397-NSKQG,0.0054
8565-HBFNN,0.135
2000-DHJUY,0.0426
8670-ERCJH,0.0423
7758-UJWYS,0.0147
2050-ONYDQ,0.0023
7055-JCGNI,0.0535
0739-UUAJR,0.0076
4826-DXMUP,0.0475
7285-KLOTR,0.3388
0654-PQKDW,0.0084
7175-NTIXE,0.176
7963-SHNDT,0.0125
9796-BPKIW,0.4843
0188-GWFLE,0.2187
8129-GMVGI,0.0013
2882-DDZPG,0.1082
3547-LQRIK,0.057
9137-NOQKA,0.3108
5843-TTHGI,0.2012
1849-RJYIG,0.3497
8868-GAGIO,0.28
4061-UKJWL,0.3334
5380-XPJNZ,0.0238
8263-QMNTJ,0.091
3230-JCNZS,0.0124
0277-ORXQS,0.0069
7996-BPXHY,0.0103
3227-WLKLI,0.0043
2266-FUBDZ,0.004
8237-ULIXL,0.0114
8216-AZUUZ,0.0252
9153-BTBVV,0.0121
5186-PEIZU,0.0504
1074-AMIOH,0.0792
4361-FEBGN,0.0072
7748-UMTRK,0.391
0380-ZCSBI,0.092
7145-FEJWU,0.6051
6463-MVYRY,0.0097
3969-JQABI,0.1417
9624-EGDEQ,0.0096
1051-EQPZR,0.008
5849-ASHZJ,0.0164
5780-INQIK,0.2183
4526-ZJJTM,0.4521
8384-FZBJK,0.1419
3750-RNQKR,0.0992
0962-CQPWQ,0.0015
3096-YXENJ,0.1102
1265-BCFEO,0.0486
5837-LXSDN,0.0296
5945-AZYHT,0.2623
8325-QRPZR,0.5921
6384-VMJHP,0.0114
2262-SLNVK,0.7561
7730-CLDSV,0.0125
1135-HIORI,0.0575
0164-APGRB,0.0723
6481-ESCNL,0.4609
1790-NESIO,0.0333
1550-EENBN,0.4332
8198-RKSZG,0.0736
9297-EONCV,0.0247
1069-QJOEE,0.0096
7799-DSEWS,0.2464
8766-PAFNE,0.0281
5315-CKEQK,0.0371
3130-ICDUP,0.4569
0820-FNRNX,0.0514
0880-FVFWF,0.2309
4611-ANLQC,0.1043
4213-HKBJO,0.0157
2792-LSHWX,0.6129
0014-BMAQU,0.0536
9018-PCIOK,0.0219
4837-QUSFT,0.1405
9953-ZMKSM,0.0079
0907-HQNTS,0.0891
7665-NKLAV,0.0049
4391-LNRXK,0.3359
8250-ZNGGW,0.1915
8562-GHPPI,0.2893
5893-PYOLZ,0.0238
4986-MXSFP,0.306
6131-FOYAS,0.1532
3027-YNWZU,0.0153
5609-IMCGG,0.4266
4727-MCYZG,0.5192
9481-WHGWY,0.0028
4328-VUFWD,0.0715
3301-LSLWQ,0.2216
7473-ZBDSN,0.0046
3166-PNEOF,0.0182
5639-NTUPK,0.0988
8780-YRMTT,0.0147
5140-FOMCQ,0.241
6242-SGYTS,0.0325
8166-ORCHU,0.2164
8414-OOEEL,0.0119
8454-AATJP,0.0397
4531-AUZNK,0.0281
4191-XOVOM,0.2609
2150-OEGBV,0.0377
1855-CFULU,0.1704
4878-BUNFV,0.0016
1872-EBWSC,0.0296
7026-YMSBE,0.0243
6997-UVGOX,0.0025
9674-EHPPG,0.0242
5440-VHLUL,0.1877
5781-BKHOP,0.0659
5213-TWWJU,0.3208
8628-MFKAX,0.0872
7629-WIXZF,0.243
5445-GLVOT,0.2008
3976-HXHCE,0.0063
2466-NEJOJ,0.029
0254-KCJGT,0.0732
5472-CVMDX,0.0124
6461-SZMCV,0.0262
8150-QUDFX,0.2232
9508-ILZDG,0.4361
2346-DJQTB,0.2072
1697-LYYYX,0.0033
1942-OQFRW,0.5573
9640-ZSLDC,0.0112
4231-LZUYM,0.012
6128-AQBMT,0.4582
3594-BDSOA,0.0448
5133-VRSAB,0.223
5996-DAOQL,0.3684
6838-YAUVY,0.0764
0484-JPBRU,0.0859
7883-ROJOC,0.2134
0244-LGNFY,0.0045
7274-CGTOD,0.0191
4295-YURET,0.0049
4635-EJYPD,0.0025
1866-ZSLJM,0.0681
4636-TVXVG,0.0033
4236-UJPWO,0.6089
9392-XBGTD,0.0052
6402-SSEJG,0.1784
1169-SAOCL,0.2114
1110-KYLGQ,0.2292
9929-PLVPA,0.0929
3518-PZXZQ,0.7047
2371-JUNGC,0.0909
7693-QPEFS,0.3146
0924-BJCRC,0.3852
5074-FBGHB,0.1933
2351-BKRZW,0.0066
4455-BFSPD,0.2201
3948-KXDUF,0.011
2323-ARSVR,0.0783
0815-MFZGM,0.1151
5480-XTFFL,0.0025
8295-FHIVV,0.1642
9086-YJYXS,0.0323
1179-INLAT,0.1535
7909-FIOIY,0.0756
6351-SCJKT,0.3516
5468-BPMMO,0.0767
0197-PNKNK,0.0182
2439-QKJUL,0.1477
1194-SPVSP,0.3083
9534-NSXEM,0.0393
8929-KSWIH,0.089
2250-IVBWA,0.0284
1810-MVMAI,0.0223
9506-UXUSK,0.5247
1229-RCALF,0.2498
3572-UOLYZ,0.1363
1429-UYJSV,0.0572
6366-XIVKZ,0.0715
3470-OBUET,0.0031
2770-NSVDG,0.3402
9375-MHRRS,0.1938
4860-YZGZM,0.1235
6599-GZWCM,0.2585
5533-NHFRF,0.5091
7037-MTYVW,0.0095
4760-THGOT,0.4669
4016-BJKTZ,0.1468
6584-VQMYT,0.0169
9838-BFCQT,0.0018
2790-XUYMV,0.0418
0581-MDMPW,0.494
1023-BQXZE,0.0237
9163-GHAYE,0.2093
3904-UKFRE,0.7015
5353-WILCI,0.1113
0058-EVZWM,0.3558
7009-PCARS,0.0086
0519-DRGTI,0.0167
1017-FBQMM,0.0495
1985-MBRYP,0.0111
9372-TXXPS,0.0115
3259-QMXUN,0.0666
1015-JPFYW,0.0278
6645-MXQJT,0.3947
4360-QRAVE,0.1965
8433-WPJTV,0.0472
5804-JMYIO,0.0019
6484-LATFU,0.0074
7599-NTMDP,0.0039
0536-ACXIP,0.1357
0936-NQLJU,0.0144
1575-KRZZE,0.3085
3251-YMVWZ,0.0247
4884-LEVMQ,0.0229
8857-CUPFQ,0.0089
7610-TVOPG,0.2054
3638-DIMPH,0.1864
1845-ZLLIG,0.5316
8559-WNQZS,0.0704
1699-UOTXU,0.0113
0635-WKOLD,0.0902
5993-JSUWV,0.0141
4518-FZBSX,0.0047
5387-ASZNZ,0.037
6988-CJEYV,0.4187
3097-FQTVJ,0.0098
5465-BUBFA,0.0019
7299-GNVPL,0.0361
9743-DQKQW,0.5381
1215-VFYVK,0.3577
9371-BITHB,0.0017
9093-FPDLG,0.5064
0541-FITGH,0.5944
6985-HAYWX,0.4143
7508-KBIMB,0.0161
6838-HVLXG,0.1039
2277-DJJDL,0.5002
1897-OKVMW,0.0052
5485-ITNPC,0.0229
0233-FTHAV,0.1574
4644-PIZRT,0.0407
8922-NPKBJ,0.002
2740-TVLFN,0.6909
7771-CFQRQ,0.004
9512-PHSMG,0.1823
6963-EZQEE,0.0344
2452-KDRRH,0.3931
4146-SVFUD,0.4837
1564-HJUVY,0.4196
3617-XLSGQ,0.014
7517-LDMPS,0.5921
7244-KXYZN,0.0322
5226-NOZFC,0.471
1400-WIVLL,0.131
8148-NLEGT,0.0044
8347-GDTMP,0.0086
6746-WAUWT,0.0512
0428-IKYCP,0.5267
2187-PKZAY,0.5745
4003-OCTMP,0.1247
6652-YFFJO,0.4429
7225-IILWY,0.0015
5248-RPYWW,0.0057
7923-IYJWY,0.0611
3170-GWYKC,0.2194
9830-ECLEN,0.0102
2668-TZSPS,0.2726
7446-SFAOA,0.0499
9522-ZSINC,0.0864
8234-GSZYK,0.0134
6505-OZNPG,0.1311
6164-HAQTX,0.0155
