CustomerID,churn_probability,risk_band,in_mailer_list
5816-SCGFC,0.29,Medium,0
5469-CTCWN,0.2899,Medium,0
0420-BWTPW,0.2897,Medium,0
0380-NEAVX,0.2895,Medium,0
2011-TRQYE,0.2895,Medium,0
4905-JEFDW,0.2895,Medium,0
7310-EGVHZ,0.2895,Medium,0
0887-WBJVH,0.2894,Medium,0
8562-GHPPI,0.2893,Medium,0
6942-LBFDP,0.2891,Medium,0
7750-EYXWZ,0.2891,Medium,0
4130-MZLCC,0.2888,Medium,0
6849-OYAMU,0.2888,Medium,0
1213-NGCUN,0.2887,Medium,0
3566-VVORZ,0.2885,Medium,0
2460-FPSYH,0.2883,Medium,0
5707-ORNDZ,0.2879,Medium,0
2616-UUTFK,0.2876,Medium,0
2045-BMBTJ,0.2875,Medium,0
6270-OMFIW,0.2871,Medium,0
2408-TZMJL,0.287,Medium,0
2108-YKQTY,0.2869,Medium,0
1963-VAUKV,0.2868,Medium,0
7878-RTCZG,0.2868,Medium,0
8605-ITULD,0.2868,Medium,0
7302-ZHMHP,0.2868,Medium,0
1905-OEILC,0.2868,Medium,0
4672-FOTSD,0.2866,Medium,0
8775-CEBBJ,0.2865,Medium,0
8713-IGZSO,0.2864,Medium,0
5569-IDSEY,0.2863,Medium,0
7103-IPXPJ,0.2862,Medium,0
1600-DILPE,0.2862,Medium,0
2378-HTWFW,0.2861,Medium,0
4797-AXPXK,0.2859,Medium,0
5443-SCMKX,0.2858,Medium,0
9420-LOJKX,0.2854,Medium,0
3590-TCXTB,0.2852,Medium,0
3930-ZGWVE,0.2852,Medium,0
3785-NRHYR,0.2852,Medium,0
9975-SKRNR,0.2852,Medium,0
5766-ZJYBB,0.2852,Medium,0
8749-CLJXC,0.2852,Medium,0
6380-ARCEH,0.2852,Medium,0
7239-HZZCX,0.2852,Medium,0
2305-MRGLV,0.2851,Medium,0
8807-ARQET,0.285,Medium,0
6839-ITVZJ,0.2843,Medium,0
3584-WKTTW,0.2841,Medium,0
6029-CSMJE,0.2839,Medium,0
6397-JNZZG,0.2837,Medium,0
1958-RNRKS,0.2834,Medium,0
9795-VOWON,0.2827,Medium,0
5371-VYLSX,0.2822,Medium,0
3511-APPBJ,0.2818,Medium,0
2382-BCKQJ,0.2816,Medium,0
6569-KTMDU,0.2814,Medium,0
3727-JEZTU,0.2814,Medium,0
7243-LCGGZ,0.2814,Medium,0
0426-TIRNE,0.2814,Medium,0
3900-AQPHZ,0.2814,Medium,0
8329-IBCTI,0.2814,Medium,0
0970-QXPXW,0.2814,Medium,0
3148-BLQJT,0.281,Medium,0
8048-DSDFQ,0.281,Medium,0
7601-WFVZV,0.281,Medium,0
1029-QFBEN,0.281,Medium,0
1934-SJVJK,0.281,Medium,0
2111-DWYHN,0.281,Medium,0
8393-JMVMB,0.281,Medium,0
6615-ZGEDR,0.281,Medium,0
6286-SUUWT,0.281,Medium,0
0673-IGUQO,0.281,Medium,0
9708-KFDBY,0.2809,Medium,0
2957-LOLHO,0.2808,Medium,0
3683-QKIUE,0.2806,Medium,0
4690-LLKUA,0.2805,Medium,0
5309-TAIKL,0.2804,Medium,0
4612-THJBS,0.2804,Medium,0
4824-GUCBY,0.2804,Medium,0
6097-EQISJ,0.2803,Medium,0
2640-LYMOV,0.2802,Medium,0
2139-FQHLM,0.2801,Medium,0
3009-JWMPU,0.28,Medium,0
3521-SYVOR,0.28,Medium,0
8868-GAGIO,0.28,Medium,0
5156-UMKOW,0.2798,Medium,0
4800-CZMPC,0.2797,Medium,0
7623-TRNQN,0.2797,Medium,0
1047-NNCBF,0.2795,Medium,0
3001-UNBTL,0.2794,Medium,0
4307-KWMXE,0.2794,Medium,0
3345-JHUEO,0.2793,Medium,0
9537-VHDTA,0.2792,Medium,0
2911-WDXMV,0.2787,Medium,0
7880-XSOJX,0.2786,Medium,0
0618-XWMSS,0.2781,Medium,0
4439-YRNVD,0.2781,Medium,0
1472-TNCWL,0.278,Medium,0
4488-KQFDT,0.278,Medium,0
6728-DKUCO,0.2777,Medium,0
4143-HHPMK,0.2776,Medium,0
5198-EFNBM,0.2775,Medium,0
7402-PWYJJ,0.2775,Medium,0
4918-FYJNT,0.2772,Medium,0
8651-ENBZX,0.2769,Medium,0
5575-TPIZQ,0.2769,Medium,0
2172-EJXVF,0.2767,Medium,0
5370-IIVVL,0.276,Medium,0
5136-GFPMB,0.2757,Medium,0
0699-NDKJM,0.2756,Medium,0
4081-DYXAV,0.2754,Medium,0
7694-VLBWQ,0.2754,Medium,0
3258-SANFR,0.2752,Medium,0
8065-BVEPF,0.2751,Medium,0
7133-VBDCG,0.2748,Medium,0
9139-WQQDY,0.2742,Medium,0
5073-WXOYN,0.2739,Medium,0
1432-FPAXX,0.2734,Medium,0
2834-SPCJV,0.2727,Medium,0
8203-XJZRC,0.2726,Medium,0
1066-JKSGK,0.2726,Medium,0
5049-GLYVG,0.2726,Medium,0
3247-MHJKM,0.2726,Medium,0
1015-OWJKI,0.2726,Medium,0
2668-TZSPS,0.2726,Medium,0
6141-OOXUQ,0.2726,Medium,0
7096-UCLNH,0.2726,Medium,0
1596-BBVTG,0.2725,Medium,0
4338-EYCER,0.2725,Medium,0
0103-CSITQ,0.272,Medium,0
0734-OXWBT,0.2719,Medium,0
9277-JOOMO,0.2717,Medium,0
5243-SAOTC,0.2717,Medium,0
2817-NTQDO,0.271,Medium,0
7410-KTVFV,0.2709,Medium,0
5968-XQIVE,0.2709,Medium,0
6439-LAJXL,0.2707,Medium,0
7966-YOTQW,0.2705,Medium,0
3351-NGXYI,0.2705,Medium,0
0471-LVHGK,0.2702,Medium,0
2003-CKLOR,0.2702,Medium,0
9360-AHGNL,0.2701,Medium,0
9688-YGXVR,0.2701,Medium,0
3886-CERTZ,0.2699,Medium,0
8263-OKETD,0.269,Medium,0
7130-CTCUS,0.2685,Medium,0
4350-ZTLPI,0.2683,Medium,0
8627-ZYGSZ,0.268,Medium,0
2270-CHBFN,0.2676,Medium,0
7041-TXQJH,0.2675,Medium,0
2472-OVKUP,0.2674,Medium,0
3858-XHYJO,0.2669,Medium,0
3657-COGMW,0.2666,Medium,0
9058-HRZSV,0.2665,Medium,0
3339-EAQNV,0.2664,Medium,0
1732-VHUBQ,0.2664,Medium,0
6599-CEBNN,0.2664,Medium,0
9626-VFRGG,0.2662,Medium,0
6874-SGLHU,0.266,Medium,0
5973-EJGDP,0.2659,Medium,0
6360-SVNWV,0.2656,Medium,0
5600-PDUJF,0.2653,Medium,0
0691-JVSYA,0.2652,Medium,0
6728-VOIFY,0.265,Medium,0
1370-GGAWX,0.2645,Medium,0
2446-ZKVAF,0.2644,Medium,0
8563-IIOXK,0.2644,Medium,0
5939-XAIXZ,0.2639,Medium,0
5016-ETTFF,0.2639,Medium,0
7876-BEUTG,0.2638,Medium,0
4183-WCSEP,0.2638,Medium,0
1641-RQDAY,0.2634,Medium,0
1984-FCOWB,0.2629,Medium,0
5295-PCJOO,0.2628,Medium,0
7112-OPOTK,0.2626,Medium,0
9831-BPFRI,0.2624,Medium,0
8715-KKTFG,0.2624,Medium,0
9426-SXNHE,0.2623,Medium,0
5945-AZYHT,0.2623,Medium,0
3707-LRWZD,0.2622,Medium,0
4701-AHWMW,0.2621,Medium,0
2621-UDNLU,0.2621,Medium,0
9571-EDEBV,0.2621,Medium,0
6067-NGCEU,0.262,Medium,0
4869-EPIUS,0.2617,Medium,0
1394-SUIUH,0.2616,Medium,0
8679-JOEVF,0.2615,Medium,0
0268-QKIWO,0.2611,Medium,0
4191-XOVOM,0.2609,Medium,0
1703-MGIAB,0.2608,Medium,0
6692-UDPJC,0.2607,Medium,0
6664-FPDAC,0.2607,Medium,0
5481-NTDOH,0.2605,Medium,0
9323-HGFWY,0.2605,Medium,0
8644-XYTSV,0.2604,Medium,0
8847-GEOOQ,0.2604,Medium,0
3606-SBKRY,0.2602,Medium,0
5802-ADBRC,0.2601,Medium,0
8152-UOBNY,0.2601,Medium,0
2669-QVCRG,0.2601,Medium,0
8735-IJJEG,0.26,Medium,0
1087-UDSIH,0.2599,Medium,0
6288-LBEAR,0.2599,Medium,0
2393-DIVAI,0.2599,Medium,0
6917-YACBP,0.2596,Medium,0
1356-MKYSK,0.2596,Medium,0
5686-CMAWK,0.2596,Medium,0
9069-LGEUL,0.2593,Medium,0
1656-DRSMG,0.259,Medium,0
8495-LJDFO,0.2588,Medium,0
6599-GZWCM,0.2585,Medium,0
9943-VSZUV,0.2585,Medium,0
6410-LEFEN,0.2582,Medium,0
2219-MVUSO,0.2575,Medium,0
7856-GANIL,0.2571,Medium,0
6128-DAFVY,0.257,Medium,0
7389-KBFIT,0.257,Medium,0
6807-SIWJI,0.2569,Medium,0
1803-BGNBD,0.2567,Medium,0
9881-VCZEP,0.2566,Medium,0
1113-IUJYX,0.2566,Medium,0
5149-TGWDZ,0.2562,Medium,0
3807-BPOMJ,0.2559,Medium,0
1591-MQJTP,0.2559,Medium,0
8399-YNDCH,0.2558,Medium,0
7089-XXAYG,0.2557,Medium,0
3927-NLNRY,0.2553,Medium,0
7351-MHQVU,0.2552,Medium,0
4080-OGPJL,0.2551,Medium,0
6968-GMKPR,0.2551,Medium,0
8791-GFXLZ,0.255,Medium,0
7526-IVLYU,0.255,Medium,0
3179-GBRWV,0.255,Medium,0
1449-XQEMT,0.255,Medium,0
5402-HTOTQ,0.2548,Medium,0
4693-VWVBO,0.2546,Medium,0
3808-HFKDE,0.2545,Medium,0
3580-REOAC,0.2544,Medium,0
6143-JQKEA,0.2544,Medium,0
5600-KTXFM,0.2543,Medium,0
9643-AVVWI,0.2542,Medium,0
1020-JPQOW,0.2532,Medium,0
5136-RGMZO,0.2529,Medium,0
7502-BNYGS,0.2528,Medium,0
7251-XFOIL,0.2526,Medium,0
0280-XJGEX,0.2523,Medium,0
6743-HHQPF,0.2521,Medium,0
9039-ZVJDC,0.2521,Medium,0
6425-YQLLO,0.252,Medium,0
8705-DWKTI,0.2518,Medium,0
3589-PPVKW,0.2517,Medium,0
7395-XWZOY,0.2514,Medium,0
7147-AYBAA,0.2514,Medium,0
0463-WZZKO,0.251,Medium,0
7159-FVYPK,0.251,Medium,0
0899-WZRSD,0.2508,Medium,0
0080-OROZO,0.2507,Medium,0
3199-NPKCN,0.2507,Medium,0
8631-WUXGY,0.2506,Medium,0
9921-EZKBY,0.2505,Medium,0
6575-SUVOI,0.2499,Medium,0
0447-BEMNG,0.2499,Medium,0
1229-RCALF,0.2498,Medium,0
1360-XFJMR,0.2498,Medium,0
3744-ZBHON,0.2496,Medium,0
4685-ERGHK,0.2493,Medium,0
8706-HRADD,0.2493,Medium,0
0771-WLCLA,0.2488,Medium,0
6578-KRMAW,0.2486,Medium,0
4459-BBGHE,0.2486,Medium,0
2967-MXRAV,0.2481,Medium,0
4250-FDVOU,0.2479,Medium,0
2207-OBZNX,0.2477,Medium,0
0409-WTMPL,0.2477,Medium,0
2995-UPRYS,0.2472,Medium,0
2087-QAREY,0.2471,Medium,0
5678-VFNEQ,0.2467,Medium,0
7319-VENRZ,0.2467,Medium,0
2731-GJRDG,0.2465,Medium,0
6158-DWPZT,0.2465,Medium,0
7799-DSEWS,0.2464,Medium,0
2433-KMEAS,0.2464,Medium,0
7251-LJBQN,0.2462,Medium,0
6538-POCHL,0.2461,Medium,0
7054-ENNGU,0.2461,Medium,0
8111-BKVDS,0.2456,Medium,0
2320-SLKMB,0.2454,Medium,0
6797-UCJHZ,0.2453,Medium,0
7245-JMTTQ,0.2442,Medium,0
3689-MOZGR,0.2438,Medium,0
0330-BGYZE,0.2437,Medium,0
3870-MQAMG,0.2436,Medium,0
0442-ZXKVS,0.2436,Medium,0
7326-RIGQZ,0.2434,Medium,0
7629-WIXZF,0.243,Medium,0
7950-XWOVN,0.2428,Medium,0
3786-WOVKF,0.2428,Medium,0
7128-GGCNO,0.2427,Medium,0
9054-FOWNV,0.2426,Medium,0
8728-SKJLR,0.2421,Medium,0
9501-UKKNL,0.242,Medium,0
4118-CEVPF,0.2417,Medium,0
8722-NGNBH,0.2415,Medium,0
1453-RZFON,0.2415,Medium,0
3313-QKNKB,0.2413,Medium,0
5702-SKUOB,0.2411,Medium,0
9825-YCXWZ,0.2411,Medium,0
5140-FOMCQ,0.241,Medium,0
6633-SYEUS,0.2409,Medium,0
8904-OPDCK,0.2406,Medium,0
3164-YAXFY,0.2405,Medium,0
2080-SRCDE,0.2404,Medium,0
6572-ADKRS,0.2403,Medium,0
6627-CFOSN,0.2402,Medium,0
1899-VXWXM,0.2402,Medium,0
0567-GGCAC,0.2401,Medium,0
2684-EIWEO,0.2401,Medium,0
7964-VEXDG,0.2398,Medium,0
8091-TTVAX,0.2397,Medium,0
4190-MFLUW,0.2397,Medium,0
7203-OYKCT,0.2397,Medium,0
6647-ZEDXT,0.2396,Medium,0
9475-NNDGC,0.2395,Medium,0
7766-CLTIC,0.2395,Medium,0
8731-WBBMB,0.2393,Medium,0
5989-OMNJE,0.2392,Medium,0
5562-BETPV,0.2391,Medium,0
3071-VBYPO,0.2391,Medium,0
9767-FFLEM,0.239,Medium,0
9659-ZTWSM,0.2386,Medium,0
3685-YLCMQ,0.2384,Medium,0
2824-MYYBN,0.2384,Medium,0
4452-QIIEB,0.2382,Medium,0
1796-JANOW,0.2381,Medium,0
8294-UIMBA,0.238,Medium,0
0112-QAWRZ,0.2379,Medium,0
7074-STDCN,0.2376,Medium,0
1710-RCXUS,0.2374,Medium,0
3865-ZYKAD,0.2373,Medium,0
2475-MROZF,0.2373,Medium,0
8952-WCVCD,0.2372,Medium,0
2000-MPKCA,0.2369,Medium,0
6713-OKOMC,0.2368,Medium,0
0691-NIKRI,0.2368,Medium,0
0031-PVLZI,0.2367,Medium,0
0719-SYFRB,0.2366,Medium,0
7964-ZRKKG,0.2366,Medium,0
2933-FILNV,0.2364,Medium,0
3090-LETTY,0.2362,Medium,0
4692-NNQRU,0.2361,Medium,0
7016-BPGEU,0.236,Medium,0
7730-IUTDZ,0.2359,Medium,0
4123-FCVCB,0.235,Medium,0
8769-KKTPH,0.2349,Medium,0
6769-DYBQN,0.2348,Medium,0
6896-SRVYQ,0.2346,Medium,0
4323-OHFOW,0.2346,Medium,0
2676-OXPPQ,0.2345,Medium,0
4987-GQWPO,0.2344,Medium,0
9818-XQCUV,0.234,Medium,0
0883-EIBTI,0.234,Medium,0
2342-CKIAO,0.234,Medium,0
0516-WJVXC,0.2338,Medium,0
9101-NTIXF,0.2338,Medium,0
6345-ULYRW,0.2336,Medium,0
9396-ZSFLL,0.2336,Medium,0
0520-FDVVT,0.2333,Medium,0
3629-WEAAM,0.2331,Medium,0
1353-LJWEM,0.2326,Medium,0
0396-HUJBP,0.2325,Medium,0
8006-PYCSW,0.2325,Medium,0
2108-GLPQB,0.2324,Medium,0
3307-TLCUD,0.2321,Medium,0
6142-VSJQO,0.232,Medium,0
3523-QRQLL,0.2317,Medium,0
5423-BHIXO,0.2316,Medium,0
9494-BDNNC,0.2315,Medium,0
6723-WSNTY,0.2314,Medium,0
2239-JALAW,0.2314,Medium,0
8070-AAWZP,0.2313,Medium,0
2115-BFTIW,0.2312,Medium,0
5701-SVCWR,0.2311,Medium,0
5149-CUZUJ,0.2311,Medium,0
0880-FVFWF,0.2309,Medium,0
8746-OQQRW,0.2309,Medium,0
9700-ZCLOT,0.2307,Medium,0
4195-SMMNX,0.2307,Medium,0
2903-YYTBW,0.2307,Medium,0
2692-AQCPF,0.2302,Medium,0
9873-MNDKV,0.2301,Medium,0
8799-OXZMD,0.2297,Medium,0
2074-GUHPQ,0.2297,Medium,0
1024-KPRBB,0.2293,Medium,0
8444-WRIDW,0.2293,Medium,0
5985-BEHZK,0.2293,Medium,0
5482-NUPNA,0.2293,Medium,0
4628-CTTLA,0.2293,Medium,0
1110-KYLGQ,0.2292,Medium,0
1697-NVVGY,0.2292,Medium,0
0810-BDHAW,0.229,Medium,0
2070-FNEXE,0.2289,Medium,0
9391-YZEJW,0.2289,Medium,0
8229-MYEJZ,0.2287,Medium,0
5268-DSMNQ,0.2286,Medium,0
3126-WQMGH,0.2285,Medium,0
4789-KWMXN,0.2284,Medium,0
0365-TRTPY,0.2282,Medium,0
1450-SKCVI,0.228,Medium,0
3055-OYMSE,0.2278,Medium,0
2740-JFBOK,0.2277,Medium,0
6897-UUBNU,0.2275,Medium,0
9027-YFHQJ,0.2273,Medium,0
4628-WQCQQ,0.2271,Medium,0
7036-ZZKBD,0.2267,Medium,0
9500-LTVBP,0.2265,Medium,0
4710-FDUIZ,0.2263,Medium,0
0872-JCPIB,0.2263,Medium,0
8190-ZTQFB,0.2261,Medium,0
2805-EDJPQ,0.2259,Medium,0
8734-DKSTZ,0.2257,Medium,0
8120-JDCAM,0.2257,Medium,0
0222-CNVPT,0.2257,Medium,0
2308-STERM,0.2256,Medium,0
3736-BLEPA,0.2255,Medium,0
5562-YJQGT,0.2255,Medium,0
9972-VAFJJ,0.2253,Medium,0
4177-JPDFU,0.2249,Medium,0
2839-RFSQE,0.2246,Medium,0
1051-GEJLJ,0.2246,Medium,0
9314-QDMDW,0.2245,Medium,0
5168-MQQCA,0.2245,Medium,0
8671-KKKOS,0.2244,Medium,0
6179-GJPSO,0.2241,Medium,0
4524-QCSSM,0.2241,Medium,0
5366-OBVMR,0.2234,Medium,0
5919-VCZYM,0.2232,Medium,0
8150-QUDFX,0.2232,Medium,0
0816-TSPHQ,0.2232,Medium,0
3936-QQFLL,0.2232,Medium,0
0366-NQSHS,0.2232,Medium,0
0130-SXOUN,0.2231,Medium,0
8189-HBVRW,0.2231,Medium,0
5133-VRSAB,0.223,Medium,0
0804-XBFBV,0.2228,Medium,0
3644-QXEHN,0.2228,Medium,0
2626-URJFX,0.2228,Medium,0
7495-OOKFY,0.2227,Medium,0
0617-FHSGK,0.2227,Medium,0
7673-LPRNY,0.2227,Medium,0
7661-CPURM,0.2225,Medium,0
7729-JTEEC,0.2225,Medium,0
6227-FBDXH,0.2225,Medium,0
4742-DRORA,0.2223,Medium,0
4945-RVMTE,0.2222,Medium,0
2810-FTLEM,0.2221,Medium,0
4819-HJPIW,0.222,Medium,0
9327-QSDED,0.2217,Medium,0
3842-IYKUE,0.2217,Medium,0
3301-LSLWQ,0.2216,Medium,0
9101-BWFSS,0.2208,Medium,0
3466-WAESX,0.2208,Medium,0
8118-TJAFG,0.2207,Medium,0
2018-PZKMU,0.2207,Medium,0
8967-SZQAS,0.2206,Medium,0
4598-XLKNJ,0.2204,Medium,0
9701-CDXHR,0.2203,Medium,0
0191-ZHSKZ,0.2201,Medium,0
4455-BFSPD,0.2201,Medium,0
5141-ZUVBH,0.2201,Medium,0
8217-QYOHV,0.22,Medium,0
5527-ACHSO,0.22,Medium,0
5712-VBOXD,0.2199,Medium,0
7594-LZNWR,0.2199,Medium,0
6344-SFJVH,0.2198,Medium,0
8905-IAZPF,0.2196,Medium,0
3170-GWYKC,0.2194,Medium,0
4365-MSDYN,0.2193,Medium,0
8663-UPDGF,0.2192,Medium,0
0027-KWYKW,0.2191,Medium,0
7928-VJYAB,0.2187,Medium,0
0188-GWFLE,0.2187,Medium,0
3256-EZDBI,0.2184,Medium,0
9057-MSWCO,0.2184,Medium,0
5780-INQIK,0.2183,Medium,0
7854-EKTJL,0.2182,Medium,0
8735-DCXNF,0.2182,Medium,0
5067-DGXLL,0.218,Medium,0
6689-VRRTK,0.218,Medium,0
0550-DCXLH,0.2176,Medium,0
4676-MQUEA,0.2166,Medium,0
7776-QWNFX,0.2164,Medium,0
8166-ORCHU,0.2164,Medium,0
1596-OQSPS,0.2163,Medium,0
3190-XFANI,0.2159,Medium,0
2828-SLQPF,0.2158,Medium,0
1679-JRFBR,0.2157,Medium,0
7721-JXEAW,0.2156,Medium,0
1698-XFZCI,0.2155,Medium,0
6088-BXMRG,0.2153,Medium,0
9097-ZUBYC,0.2149,Medium,0
8597-CWYHH,0.2142,Medium,0
0701-TJSEF,0.2142,Medium,0
0959-WHOKV,0.2142,Medium,0
4138-NAXED,0.2141,Medium,0
0639-TSIQW,0.2138,Medium,0
2716-GFZOR,0.2137,Medium,0
7740-KKCXF,0.2137,Medium,0
0228-MAUWC,0.2136,Medium,0
3230-WYKIR,0.2135,Medium,0
7883-ROJOC,0.2134,Medium,0
1134-YWTYF,0.2133,Medium,0
4003-FUSHP,0.2132,Medium,0
4083-BFNYK,0.2131,Medium,0
6345-HOVES,0.213,Medium,0
3604-WLABM,0.2128,Medium,0
5630-AHZIL,0.2128,Medium,0
9518-RWHZL,0.2126,Medium,0
5298-GSTLM,0.2124,Medium,0
1810-BOHSY,0.2124,Medium,0
4393-RYCRE,0.2118,Medium,0
4075-JFPGR,0.2117,Medium,0
1591-NFNLQ,0.2117,Medium,0
5144-PQCDZ,0.2116,Medium,0
0690-SRQID,0.2116,Medium,0
0523-VNGTF,0.2115,Medium,0
1169-SAOCL,0.2114,Medium,0
4324-AHJKS,0.2113,Medium,0
0002-ORFBO,0.2112,Medium,0
0877-SDMBN,0.2107,Medium,0
7976-CICYS,0.2107,Medium,0
3402-XRIUO,0.2106,Medium,0
2947-DOMLJ,0.2104,Medium,0
8849-GYOKR,0.2101,Medium,0
8375-KVTHK,0.2097,Medium,0
2284-VFLKH,0.2096,Medium,0
4925-LMHOK,0.2095,Medium,0
4580-TMHJU,0.2094,Medium,0
7501-VTYLJ,0.2094,Medium,0
0999-QXNSA,0.2094,Medium,0
5651-WYIPH,0.2093,Medium,0
9163-GHAYE,0.2093,Medium,0
0487-RPVUM,0.2091,Medium,0
1699-HPSBG,0.209,Medium,0
0114-RSRRW,0.2088,Medium,0
2604-XVDAM,0.2087,Medium,0
5433-KYGHE,0.2086,Medium,0
7080-TNUWP,0.2086,Medium,0
8053-WWDRO,0.2086,Medium,0
8980-WQFWL,0.2085,Medium,0
6551-GNYDG,0.2084,Medium,0
7789-CRUVC,0.2082,Medium,0
1041-RXHRA,0.2075,Medium,0
2709-UQGNP,0.2074,Medium,0
9591-YVTEB,0.2073,Medium,0
2346-DJQTB,0.2072,Medium,0
0260-ZDLGK,0.2072,Medium,0
0853-NWIFK,0.2071,Medium,0
3694-GLTJM,0.207,Medium,0
3794-NFNCH,0.2069,Medium,0
2460-NGXBJ,0.2067,Medium,0
7892-QVYKW,0.2067,Medium,0
2259-OUUSZ,0.2066,Medium,0
6341-AEVKX,0.2065,Medium,0
5285-MVEHD,0.2062,Medium,0
6777-TGHTM,0.2057,Medium,0
6198-PNNSZ,0.2056,Medium,0
9651-GTSAQ,0.2056,Medium,0
7610-TVOPG,0.2054,Medium,0
3709-OIJEA,0.205,Medium,0
5201-FRKKS,0.205,Medium,0
7188-CBBBA,0.2048,Medium,0
9633-DENPU,0.2043,Medium,0
7446-YPODE,0.2042,Medium,0
0096-FCPUF,0.2038,Medium,0
7108-DGVUU,0.2037,Medium,0
0811-GSDTP,0.2035,Medium,0
2577-GVSIL,0.2031,Medium,0
0156-FVPTA,0.2029,Medium,0
7016-NVRIC,0.2024,Medium,0
1867-TJHTS,0.2019,Medium,0
8547-NSBBO,0.2016,Medium,0
1202-KKGFU,0.2013,Medium,0
5151-HQRDG,0.2012,Medium,0
5843-TTHGI,0.2012,Medium,0
1732-FEKLD,0.2012,Medium,0
6281-FKEWS,0.2011,Medium,0
3621-CHYVB,0.201,Medium,0
4501-VCPFK,0.2009,Medium,0
5445-GLVOT,0.2008,Medium,0
8455-HIRAQ,0.2005,Medium,0
0206-TBWLC,0.2002,Medium,0
7892-POOKP,0.2,Medium,0
9481-SFCQY,0.1998,Low,0
6549-YMFAW,0.1998,Low,0
1986-PHGZF,0.1995,Low,0
9103-TCIHJ,0.1995,Low,0
2794-XIMMO,0.1994,Low,0
6734-CKRSM,0.1993,Low,0
3806-YAZOV,0.1993,Low,0
5186-EJEGL,0.1991,Low,0
1265-XTECC,0.1991,Low,0
5966-EMAZU,0.199,Low,0
3086-RUCRN,0.1989,Low,0
0032-PGELS,0.1986,Low,0
7868-BGSZA,0.1984,Low,0
2212-LYASK,0.1983,Low,0
0215-BQKGS,0.1982,Low,0
4903-UYAVB,0.1982,Low,0
8212-DJRCH,0.1977,Low,0
2252-ISRNH,0.1974,Low,0
7797-EJMDP,0.1973,Low,0
0013-MHZWF,0.1971,Low,0
2359-QWQUL,0.197,Low,0
8344-WFMFH,0.197,Low,0
1346-PJWTK,0.197,Low,0
9821-BESNZ,0.1967,Low,0
4360-QRAVE,0.1965,Low,0
9402-CXWPL,0.1965,Low,0
4833-QTJNO,0.1961,Low,0
7921-LMDFQ,0.196,Low,0
3945-GFWQL,0.196,Low,0
5174-RNGBH,0.1957,Low,0
6475-VHUIZ,0.1957,Low,0
3896-RCYYE,0.1957,Low,0
4476-OSWTN,0.1955,Low,0
5651-CPDND,0.1954,Low,0
6898-MDLZW,0.1953,Low,0
8979-CAMGB,0.1943,Low,0
2782-JEEBU,0.1943,Low,0
9770-LXDBK,0.1942,Low,0
0137-UDEUO,0.194,Low,0
0030-FNXPP,0.194,Low,0
2732-ISEZX,0.1938,Low,0
9375-MHRRS,0.1938,Low,0
1518-OMDIK,0.1937,Low,0
2379-GYFLQ,0.1936,Low,0
3415-TAILE,0.1934,Low,0
7746-AWNQW,0.1933,Low,0
1530-ZTDOZ,0.1933,Low,0
5074-FBGHB,0.1933,Low,0
4947-DSMXK,0.1932,Low,0
9661-MHUMO,0.193,Low,0
6022-KOUQO,0.193,Low,0
8920-NAVAY,0.1929,Low,0
5624-RYAMH,0.1925,Low,0
1324-NLTJE,0.1925,Low,0
7072-MBHEV,0.1924,Low,0
2458-EOMRE,0.1919,Low,0
9142-KZXOP,0.1915,Low,0
8250-ZNGGW,0.1915,Low,0
7241-AJHFS,0.1911,Low,0
8878-RYUKI,0.191,Low,0
2133-TSRRM,0.1905,Low,0
5732-IKGQH,0.1905,Low,0
7614-QVWQL,0.1904,Low,0
7957-RYHQD,0.1904,Low,0
0314-TKOSI,0.1903,Low,0
1153-GNOLC,0.1903,Low,0
6637-KYRCV,0.1902,Low,0
3174-RKMOW,0.1901,Low,0
9971-ZWPBF,0.19,Low,0
7134-MJPDY,0.1895,Low,0
1543-LLLFT,0.1895,Low,0
9033-EOXWV,0.1895,Low,0
8267-KFGYD,0.1894,Low,0
3308-MHOOC,0.1894,Low,0
5868-YTYKS,0.1894,Low,0
1724-IQWNM,0.1894,Low,0
6383-ZTSIW,0.1892,Low,0
9114-VEPUF,0.1891,Low,0
2586-CWXVV,0.1885,Low,0
3030-YZADT,0.1884,Low,0
8268-YDIXR,0.1882,Low,0
5701-ZIKJE,0.1881,Low,0
2486-WYVVE,0.1879,Low,0
5440-VHLUL,0.1877,Low,0
0807-ZABDG,0.1874,Low,0
2055-SIFSS,0.1874,Low,0
0733-VUNUW,0.1873,Low,0
4332-MUOEZ,0.1873,Low,0
2252-JHJGE,0.1871,Low,0
2065-MMKGR,0.1868,Low,0
0178-CIIKR,0.1867,Low,0
1768-HNVGJ,0.1867,Low,0
7622-NXQZR,0.1866,Low,0
3638-DIMPH,0.1864,Low,0
1840-BIUOG,0.1864,Low,0
6137-MFAJN,0.1863,Low,0
6959-GQEGV,0.1862,Low,0
1814-DKOLC,0.1862,Low,0
9191-MYQKX,0.186,Low,0
1208-DNHLN,0.1859,Low,0
9389-ACWBI,0.1859,Low,0
4673-KKSLS,0.1858,Low,0
7845-URHJN,0.1857,Low,0
2673-CXQEU,0.1857,Low,0
6394-HHHZM,0.1855,Low,0
0870-VEMYL,0.1854,Low,0
6211-WHMYA,0.1847,Low,0
6776-TLWOI,0.1844,Low,0
9107-UKCKY,0.1837,Low,0
8992-OBVDG,0.1835,Low,0
5921-NGYRH,0.1832,Low,0
6778-JFCMK,0.1827,Low,0
7964-YESJC,0.1827,Low,0
